rpe = 0.103481413507
stamp_est0        stamp_est1        stamp_gt0         stamp_gt1         trans_error  rot_error
1305031111.285700 1305031122.475600 1305031110.979345 1305031121.982926 0.079831 0.181072
1305031114.385600 1305031124.595500 1305031114.711306 1305031124.147446 0.061518 0.148312
1305031116.345700 1305031113.315700 1305031116.411333 1305031112.611261 0.119576 0.094172
1305031114.365700 1305031122.215600 1305031114.711306 1305031121.982926 0.054185 0.101123
1305031109.175700 1305031115.495700 1305031109.111282 1305031114.979280 0.062875 0.150325
1305031119.985700 1305031128.625500 1305031120.379437 1305031128.179350 0.075243 0.023588
1305031110.735700 1305031117.025700 1305031110.979345 1305031116.912044 0.097432 0.133343
1305031121.115600 1305031109.215700 1305031121.683200 1305031109.311329 0.172529 0.057411
1305031109.215700 1305031128.755500 1305031109.311329 1305031128.179350 0.155059 0.030526
1305031123.605600 1305031128.265500 1305031123.711323 1305031128.179350 0.042128 0.015938
1305031123.335500 1305031107.915800 1305031123.382255 1305031108.043418 0.069568 0.022906
1305031119.955600 1305031127.265500 1305031120.379437 1305031127.279465 0.046723 0.004625
1305031120.115600 1305031128.135500 1305031120.379437 1305031128.179350 0.081208 0.032758
1305031114.145700 1305031109.155800 1305031114.711306 1305031109.111282 0.051247 0.146188
1305031112.235800 1305031111.196000 1305031112.611261 1305031110.979345 0.039735 0.146222
1305031114.715700 1305031111.035700 1305031114.711306 1305031110.979345 0.027040 0.029090
1305031115.195800 1305031128.135500 1305031114.979280 1305031128.179350 0.048347 0.053939
1305031122.335600 1305031111.315700 1305031121.982926 1305031110.979345 0.047804 0.153649
1305031108.045800 1305031123.015500 1305031108.043418 1305031123.382255 0.059998 0.092714
1305031122.995600 1305031110.275700 1305031123.382255 1305031110.979345 0.090208 0.226088
1305031123.495600 1305031125.885500 1305031123.382255 1305031125.711443 0.117402 0.058848
1305031121.375600 1305031114.525700 1305031121.683200 1305031114.711306 0.080728 0.065912
1305031112.885700 1305031126.865500 1305031112.611261 1305031126.779379 0.137821 0.062966
1305031124.385600 1305031109.475800 1305031124.147446 1305031109.311329 0.062543 0.083358
1305031123.375600 1305031111.285700 1305031123.382255 1305031110.979345 0.051075 0.088688
1305031125.265500 1305031127.065500 1305031125.711443 1305031127.279465 0.075779 0.074340
1305031125.195600 1305031116.205600 1305031125.711443 1305031116.143441 0.094808 0.095310
1305031128.385500 1305031107.645800 1305031128.179350 1305031108.043418 0.098907 0.027951
1305031124.795500 1305031122.615700 1305031124.147446 1305031121.982926 0.265205 0.204265
1305031121.015600 1305031120.415600 1305031120.379437 1305031120.379437 0.194250 0.092763
1305031122.455500 1305031124.185500 1305031121.982926 1305031124.147446 0.007154 0.092260
1305031128.275500 1305031121.136000 1305031128.179350 1305031121.683200 0.053060 0.036589
1305031111.135700 1305031109.115700 1305031110.979345 1305031109.111282 0.177020 0.045488
1305031110.645700 1305031120.545600 1305031110.979345 1305031120.379437 0.073998 0.057321
1305031112.145700 1305031112.275700 1305031112.611261 1305031112.611261 0.057251 0.071595
1305031122.095600 1305031121.605600 1305031121.982926 1305031121.683200 0.010697 0.032528
1305031109.775800 1305031127.675500 1305031109.311329 1305031127.647358 0.109976 0.114700
1305031120.785700 1305031123.765500 1305031120.379437 1305031123.711323 0.169626 0.129121
1305031112.965700 1305031111.975800 1305031112.611261 1305031112.611261 0.240728 0.126689
1305031113.025700 1305031107.535800 1305031112.611261 1305031108.043418 0.136029 0.084588
1305031123.026700 1305031126.155500 1305031123.382255 1305031126.079356 0.051470 0.097603
1305031114.045700 1305031122.995600 1305031114.711306 1305031123.382255 0.124226 0.220294
1305031114.286500 1305031125.765600 1305031114.711306 1305031125.711443 0.073030 0.106094
1305031123.545600 1305031113.035700 1305031123.382255 1305031112.611261 0.143175 0.038654
1305031127.805600 1305031112.525700 1305031127.647358 1305031112.611261 0.104951 0.044394
1305031127.735500 1305031109.575700 1305031127.647358 1305031109.311329 0.071004 0.084617
1305031116.985700 1305031126.615500 1305031116.912044 1305031126.779379 0.032087 0.057494
1305031123.695500 1305031107.975800 1305031123.711323 1305031108.043418 0.101021 0.012592
1305031123.425500 1305031110.555700 1305031123.382255 1305031110.979345 0.080428 0.062113
1305031109.405700 1305031116.225700 1305031109.311329 1305031116.143441 0.062006 0.102943
1305031122.225500 1305031119.745700 1305031121.982926 1305031120.379437 0.062593 0.041099
1305031114.715700 1305031109.345700 1305031114.711306 1305031109.311329 0.197025 0.029339
1305031116.365700 1305031126.975600 1305031116.411333 1305031126.779379 0.109738 0.023093
1305031124.595500 1305031125.935500 1305031124.147446 1305031126.079356 0.038408 0.130134
1305031111.335700 1305031108.615700 1305031110.979345 1305031108.475471 0.127995 0.038808
1305031126.245500 1305031126.535500 1305031126.411465 1305031126.411465 0.105963 0.067703
1305031117.335600 1305031120.195600 1305031116.912044 1305031120.379437 0.116656 0.227215
1305031117.025700 1305031108.575900 1305031116.912044 1305031108.475471 0.131112 0.147975
1305031120.205600 1305031117.005700 1305031120.379437 1305031116.912044 0.092413 0.110724
1305031126.475600 1305031121.745700 1305031126.411465 1305031121.683200 0.123993 0.014320
1305031121.965600 1305031123.925600 1305031121.982926 1305031123.711323 0.189649 0.013234
1305031121.165600 1305031113.225700 1305031121.683200 1305031112.611261 0.075689 0.058208
1305031114.035700 1305031114.845700 1305031114.711306 1305031114.979280 0.228716 0.157942
1305031110.315700 1305031128.095500 1305031110.979345 1305031128.179350 0.073435 0.160958
1305031125.335600 1305031108.055800 1305031125.711443 1305031108.043418 0.071278 0.066860
1305031110.525700 1305031116.135700 1305031110.979345 1305031116.143441 0.113921 0.069202
1305031111.135700 1305031126.345600 1305031110.979345 1305031126.411465 0.071553 0.049045
1305031110.745700 1305031115.565700 1305031110.979345 1305031116.143441 0.106783 0.312897
1305031119.865600 1305031110.965700 1305031120.379437 1305031110.979345 0.107654 0.018307
1305031125.525500 1305031127.435500 1305031125.711443 1305031127.279465 0.103413 0.023474
1305031123.865500 1305031125.115500 1305031123.711323 1305031125.711443 0.068964 0.068234
1305031127.425600 1305031123.685600 1305031127.279465 1305031123.711323 0.052846 0.017659
1305031123.735600 1305031113.975700 1305031123.711323 1305031114.711306 0.149389 0.167882
1305031108.625800 1305031120.975700 1305031108.475471 1305031120.379437 0.186727 0.135534
1305031108.615700 1305031113.315700 1305031108.475471 1305031112.611261 0.147300 0.152760
1305031108.125700 1305031110.275700 1305031108.111378 1305031110.979345 0.037803 0.159476
1305031110.855700 1305031113.165700 1305031110.979345 1305031112.611261 0.155800 0.086362
1305031123.625500 1305031114.105700 1305031123.711323 1305031114.711306 0.099208 0.153880
1305031114.495700 1305031115.715700 1305031114.711306 1305031116.143441 0.076704 0.242404
1305031120.565600 1305031110.825700 1305031120.379437 1305031110.979345 0.104264 0.063567
1305031123.205600 1305031121.075600 1305031123.382255 1305031121.683200 0.097046 0.065812
1305031125.905500 1305031112.765700 1305031126.079356 1305031112.611261 0.180243 0.076868
1305031109.115700 1305031122.075600 1305031109.111282 1305031121.982926 0.150447 0.011603
1305031128.075600 1305031109.025700 1305031128.179350 1305031109.111282 0.155298 0.023693
1305031115.135700 1305031114.325700 1305031114.979280 1305031114.711306 0.045478 0.072049
1305031109.525700 1305031127.035500 1305031109.311329 1305031127.279465 0.072121 0.101190
1305031113.256100 1305031126.185500 1305031112.611261 1305031126.079356 0.044616 0.071286
1305031124.175600 1305031122.295600 1305031124.147446 1305031121.982926 0.076308 0.062946
1305031120.925600 1305031114.535600 1305031120.379437 1305031114.711306 0.147040 0.094242
1305031125.125500 1305031113.275700 1305031125.711443 1305031112.611261 0.047531 0.068239
1305031126.165500 1305031119.975600 1305031126.079356 1305031120.379437 0.103310 0.027152
1305031128.725500 1305031116.755700 1305031128.179350 1305031116.679281 0.062711 0.051744
1305031112.015700 1305031116.115700 1305031112.611261 1305031116.143441 0.171902 0.129834
1305031128.105500 1305031115.795700 1305031128.179350 1305031116.143441 0.080511 0.173973
1305031124.715500 1305031117.615700 1305031124.147446 1305031116.912044 0.128253 0.208985
1305031114.135700 1305031110.505700 1305031114.711306 1305031110.979345 0.086366 0.063090
1305031109.815700 1305031107.515800 1305031109.311329 1305031108.043418 0.092295 0.098550
1305031114.855700 1305031124.735800 1305031114.979280 1305031124.147446 0.148831 0.160198
1305031125.305600 1305031127.025500 1305031125.711443 1305031126.779379 0.088459 0.063073
1305031115.275700 1305031114.855700 1305031114.979280 1305031114.979280 0.135066 0.067920
1305031126.415500 1305031113.155700 1305031126.411465 1305031112.611261 0.068747 0.066742
1305031116.915700 1305031120.055600 1305031116.912044 1305031120.379437 0.123559 0.027983
1305031114.115700 1305031109.375700 1305031114.711306 1305031109.311329 0.019025 0.183477
1305031110.965700 1305031120.685600 1305031110.979345 1305031120.379437 0.112343 0.086140
1305031111.355700 1305031108.085800 1305031110.979345 1305031108.111378 0.024173 0.077498
1305031121.645600 1305031117.205700 1305031121.683200 1305031116.912044 0.144710 0.212322
1305031115.525700 1305031107.925700 1305031114.979280 1305031108.043418 0.172054 0.159753
1305031125.735500 1305031124.345500 1305031125.711443 1305031124.147446 0.093154 0.040255
1305031128.625500 1305031122.475600 1305031128.179350 1305031121.982926 0.055748 0.100718
1305031124.395500 1305031116.235700 1305031124.147446 1305031116.143441 0.105748 0.116075
1305031108.585800 1305031120.745700 1305031108.475471 1305031120.379437 0.133527 0.118382
1305031122.425600 1305031123.465600 1305031121.982926 1305031123.382255 0.031483 0.105700
1305031116.405700 1305031110.505700 1305031116.411333 1305031110.979345 0.143245 0.081788
1305031127.025500 1305031126.425600 1305031126.779379 1305031126.411465 0.053803 0.018421
1305031114.695700 1305031124.695700 1305031114.711306 1305031124.147446 0.128559 0.156591
1305031126.025500 1305031116.475700 1305031126.079356 1305031116.411333 0.130318 0.028105
1305031107.765800 1305031120.795600 1305031108.043418 1305031120.379437 0.094277 0.106243
1305031114.895700 1305031113.155700 1305031114.979280 1305031112.611261 0.176392 0.086739
1305031119.745700 1305031124.335600 1305031120.379437 1305031124.147446 0.010072 0.032179
1305031124.755500 1305031122.515600 1305031124.147446 1305031121.982926 0.212284 0.192439
1305031108.155800 1305031125.195600 1305031108.143334 1305031125.711443 0.070686 0.072731
1305031110.026000 1305031127.385500 1305031109.311329 1305031127.279465 0.201549 0.180358
1305031124.335600 1305031120.235600 1305031124.147446 1305031120.379437 0.074359 0.069320
1305031126.295500 1305031112.586000 1305031126.411465 1305031112.611261 0.121353 0.047813
1305031111.435700 1305031125.645500 1305031110.979345 1305031125.711443 0.101564 0.063968
1305031114.845700 1305031121.605600 1305031114.979280 1305031121.683200 0.132049 0.014318
1305031111.975800 1305031108.475800 1305031112.611261 1305031108.475471 0.209021 0.140300
1305031114.115700 1305031109.085700 1305031114.711306 1305031109.111282 0.061011 0.135548
1305031124.635600 1305031120.825600 1305031124.147446 1305031120.379437 0.027441 0.073596
1305031120.055600 1305031114.995700 1305031120.379437 1305031114.979280 0.141128 0.021695
1305031117.265700 1305031114.245600 1305031116.912044 1305031114.711306 0.113054 0.332540
1305031116.025700 1305031111.235800 1305031116.143441 1305031110.979345 0.066316 0.117786
1305031112.825700 1305031110.505700 1305031112.611261 1305031110.979345 0.171335 0.084445
1305031116.715700 1305031110.956700 1305031116.679281 1305031110.979345 0.173717 0.040121
1305031125.385600 1305031115.195800 1305031125.711443 1305031114.979280 0.058307 0.080573
1305031111.975800 1305031114.295700 1305031112.611261 1305031114.711306 0.126711 0.232714
1305031116.885700 1305031123.835500 1305031116.912044 1305031123.711323 0.120805 0.016228
1305031107.365800 1305031108.535800 1305031108.043418 1305031108.475471 0.144098 0.099754
1305031120.195600 1305031125.075500 1305031120.379437 1305031125.711443 0.067727 0.064068
1305031108.265800 1305031120.505600 1305031108.143334 1305031120.379437 0.096310 0.069084
1305031109.545800 1305031123.095500 1305031109.311329 1305031123.382255 0.045752 0.077873
1305031114.405700 1305031111.476000 1305031114.711306 1305031110.979345 0.112070 0.049561
1305031114.565700 1305031123.665600 1305031114.711306 1305031123.711323 0.109826 0.045029
1305031126.245500 1305031114.845700 1305031126.411465 1305031114.979280 0.138204 0.038109
1305031126.865500 1305031123.935600 1305031126.779379 1305031124.147446 0.069593 0.036918
1305031107.625800 1305031112.865700 1305031108.043418 1305031112.611261 0.158964 0.085822
1305031116.445600 1305031112.725700 1305031116.411333 1305031112.611261 0.039243 0.040102
1305031119.845600 1305031122.545500 1305031120.379437 1305031121.982926 0.043714 0.100828
1305031120.595600 1305031114.295700 1305031120.379437 1305031114.711306 0.045014 0.115217
1305031121.655600 1305031123.395600 1305031121.683200 1305031123.382255 0.139597 0.026825
1305031112.795700 1305031122.165600 1305031112.611261 1305031121.982926 0.153007 0.103930
1305031116.105700 1305031128.515600 1305031116.143441 1305031128.179350 0.066520 0.010870
1305031122.045600 1305031116.535800 1305031121.982926 1305031116.411333 0.138791 0.021103
1305031125.005600 1305031121.715600 1305031125.711443 1305031121.683200 0.158663 0.063754
1305031111.385700 1305031114.335700 1305031110.979345 1305031114.711306 0.051179 0.041870
1305031128.135500 1305031120.085600 1305031128.179350 1305031120.379437 0.080665 0.026438
1305031128.405500 1305031126.485500 1305031128.179350 1305031126.411465 0.003236 0.034317
1305031107.605800 1305031112.115700 1305031108.043418 1305031112.611261 0.086095 0.104214
1305031107.845900 1305031109.795800 1305031108.043418 1305031109.311329 0.087012 0.084859
1305031112.255700 1305031110.345700 1305031112.611261 1305031110.979345 0.072920 0.221386
1305031117.425700 1305031111.476000 1305031116.912044 1305031110.979345 0.164457 0.307011
1305031117.095700 1305031115.825700 1305031116.912044 1305031116.143441 0.025316 0.047108
1305031113.305800 1305031112.885700 1305031112.611261 1305031112.611261 0.138989 0.104340
1305031108.825700 1305031120.015600 1305031108.876515 1305031120.379437 0.174312 0.018713
1305031117.425700 1305031126.375700 1305031116.912044 1305031126.411465 0.098791 0.217891
1305031108.575900 1305031122.145600 1305031108.475471 1305031121.982926 0.136768 0.056389
1305031126.125500 1305031112.005700 1305031126.079356 1305031112.611261 0.135529 0.118125
1305031124.235600 1305031111.065700 1305031124.147446 1305031110.979345 0.090592 0.050071
1305031116.285700 1305031128.355500 1305031116.411333 1305031128.179350 0.084013 0.033684
1305031115.485700 1305031112.345800 1305031114.979280 1305031112.611261 0.094289 0.186735
1305031114.505600 1305031119.785600 1305031114.711306 1305031120.379437 0.077727 0.057123
1305031116.785600 1305031107.705800 1305031116.679281 1305031108.043418 0.083593 0.086643
