rpe = 0.118329433997
stamp_est0 	  stamp_est1 	    stamp_gt0 	      stamp_gt1 	trans_error rot_error
1305031106.795800 1305031102.975900 1305031106.511129 1305031103.143318 0.060800 0.100865
1305031102.515900 1305031116.865700 1305031102.175304 1305031116.779298 0.139982 0.096861
1305031121.285600 1305031101.525800 1305031121.583204 1305031102.175304 0.167402 0.067504
1305031109.455800 1305031102.795800 1305031109.275308 1305031103.143318 0.134632 0.110315
1305031106.965800 1305031106.265800 1305031106.511129 1305031106.143355 0.233041 0.120606
1305031117.635600 1305031124.325500 1305031118.179323 1305031124.211396 0.219857 0.007257
1305031112.695700 1305031103.275800 1305031112.743245 1305031103.143318 0.045448 0.052558
1305031103.895800 1305031113.765700 1305031104.611336 1305031114.043301 0.308454 0.111508
1305031113.835700 1305031111.455700 1305031114.043301 1305031111.179326 0.017014 0.061359
1305031116.295700 1305031102.795800 1305031116.443369 1305031103.143318 0.132135 0.062305
1305031113.945700 1305031123.065600 1305031114.043301 1305031123.311327 0.097967 0.079870
1305031124.365500 1305031119.205700 1305031124.211396 1305031118.879208 0.168127 0.030616
1305031109.975800 1305031114.425700 1305031109.275308 1305031114.343331 0.256372 0.165771
1305031105.695800 1305031111.845800 1305031106.143355 1305031112.411442 0.301581 0.146467
1305031113.535700 1305031119.435600 1305031113.443266 1305031119.547382 0.053421 0.043145
1305031115.965700 1305031118.735700 1305031116.080030 1305031118.879208 0.080869 0.062092
1305031117.995600 1305031101.926000 1305031118.179323 1305031102.175304 0.114311 0.092630
1305031105.145800 1305031123.835500 1305031104.775327 1305031123.683753 0.042064 0.018660
1305031106.385800 1305031124.055500 1305031106.511129 1305031124.211396 0.037538 0.056763
1305031108.655800 1305031105.315800 1305031108.711411 1305031104.775327 0.121341 0.120324
1305031106.375800 1305031124.465500 1305031106.511129 1305031124.211396 0.118484 0.065646
1305031108.635800 1305031111.196000 1305031108.711411 1305031111.179326 0.049830 0.050396
1305031117.555800 1305031104.175800 1305031118.179323 1305031104.611336 0.252826 0.079330
1305031106.335800 1305031119.785600 1305031106.511129 1305031119.879214 0.041074 0.055205
1305031102.035800 1305031113.675700 1305031102.175304 1305031113.443266 0.122321 0.112356
1305031115.315600 1305031116.425800 1305031115.111230 1305031116.443369 0.089902 0.090940
1305031118.415600 1305031105.255800 1305031118.511255 1305031104.775327 0.105264 0.069249
1305031120.875600 1305031118.826000 1305031120.415445 1305031118.879208 0.100294 0.117097
1305031121.405600 1305031118.745600 1305031121.583204 1305031118.879208 0.116817 0.020536
1305031118.215600 1305031117.445600 1305031118.179323 1305031116.779298 0.255249 0.313609
1305031120.445600 1305031103.445800 1305031120.415445 1305031103.143318 0.032723 0.102486
1305031116.975600 1305031122.905600 1305031116.779298 1305031123.311327 0.162800 0.125298
1305031114.365700 1305031122.935600 1305031114.343331 1305031123.311327 0.106423 0.066044
1305031105.565800 1305031115.825700 1305031106.143355 1305031116.080030 0.243223 0.056501
1305031104.825800 1305031113.235700 1305031104.775327 1305031113.079251 0.029058 0.088291
1305031117.285700 1305031122.315600 1305031116.779298 1305031122.314289 0.213675 0.294367
1305031106.165800 1305031116.255700 1305031106.143355 1305031116.080030 0.066689 0.100956
1305031114.545700 1305031118.125700 1305031114.644136 1305031118.179323 0.034260 0.022077
1305031102.995900 1305031108.795800 1305031103.143318 1305031108.711411 0.057722 0.035326
1305031106.065800 1305031104.895800 1305031106.143355 1305031104.775327 0.013107 0.056877
1305031119.705600 1305031101.655900 1305031119.547382 1305031102.175304 0.148402 0.107989
1305031115.475600 1305031114.335700 1305031115.111230 1305031114.343331 0.166260 0.115856
1305031117.825700 1305031111.415700 1305031118.179323 1305031111.179326 0.160850 0.059233
1305031108.405700 1305031108.495800 1305031108.443610 1305031108.443610 0.034269 0.038341
1305031108.575900 1305031110.805700 1305031108.443610 1305031110.679606 0.066336 0.051117
1305031103.575900 1305031115.395700 1305031103.143318 1305031115.111230 0.136246 0.121790
1305031120.695600 1305031120.275700 1305031120.415445 1305031120.415445 0.138515 0.098737
1305031118.075700 1305031102.455800 1305031118.179323 1305031102.175304 0.125317 0.080430
1305031115.255700 1305031101.555900 1305031115.111230 1305031102.175304 0.126241 0.052562
1305031113.405800 1305031118.675600 1305031113.443266 1305031118.511255 0.036013 0.026693
1305031107.245800 1305031121.175600 1305031107.575454 1305031121.583204 0.143557 0.083987
1305031105.725800 1305031106.876000 1305031106.143355 1305031106.511129 0.027082 0.037860
1305031114.606000 1305031106.295800 1305031114.644136 1305031106.143355 0.036455 0.042484
1305031124.895600 1305031107.255800 1305031124.211396 1305031107.575454 0.278059 0.210327
1305031102.096000 1305031118.175600 1305031102.175304 1305031118.179323 0.038220 0.009707
1305031102.275800 1305031121.055700 1305031102.175304 1305031121.583204 0.174085 0.021386
1305031119.455600 1305031103.685800 1305031119.547382 1305031103.143318 0.048429 0.065615
1305031106.885800 1305031108.155800 1305031106.511129 1305031108.211475 0.155030 0.099606
1305031121.725600 1305031106.035800 1305031121.583204 1305031106.143355 0.056729 0.035483
1305031104.455800 1305031113.085700 1305031104.611336 1305031113.079251 0.054562 0.039447
1305031104.346000 1305031120.435600 1305031104.611336 1305031120.415445 0.088595 0.062952
1305031101.955800 1305031107.445800 1305031102.175304 1305031107.575454 0.088860 0.079482
1305031121.695600 1305031108.085800 1305031121.583204 1305031108.011320 0.037232 0.030982
1305031101.505800 1305031113.525700 1305031102.175304 1305031113.443266 0.126449 0.096345
1305031116.965600 1305031108.565800 1305031116.779298 1305031108.443610 0.138094 0.189065
1305031105.925800 1305031124.015500 1305031106.143355 1305031124.211396 0.097912 0.109013
1305031121.065600 1305031105.735800 1305031121.583204 1305031106.143355 0.234078 0.103939
1305031113.395800 1305031113.205700 1305031113.443266 1305031113.079251 0.073285 0.048304
1305031121.715600 1305031114.345700 1305031121.583204 1305031114.343331 0.031912 0.028759
1305031116.535800 1305031117.645700 1305031116.443369 1305031118.179323 0.172874 0.031438
1305031119.155600 1305031108.725800 1305031118.879208 1305031108.711411 0.105376 0.042085
1305031119.455600 1305031124.515500 1305031119.547382 1305031124.211396 0.072124 0.082703
1305031122.115600 1305031121.855600 1305031122.314289 1305031121.914931 0.093628 0.065130
1305031113.605700 1305031114.795600 1305031113.443266 1305031114.644136 0.067404 0.048934
1305031113.885800 1305031107.515800 1305031114.043301 1305031107.575454 0.087941 0.051942
1305031115.395700 1305031116.885700 1305031115.111230 1305031116.779298 0.182318 0.170764
1305031117.565600 1305031113.545700 1305031118.179323 1305031113.443266 0.204553 0.042530
1305031118.745600 1305031111.055900 1305031118.879208 1305031111.179326 0.070579 0.017129
1305031122.155600 1305031113.295800 1305031122.314289 1305031113.443266 0.117580 0.070705
1305031107.075900 1305031111.805700 1305031107.575454 1305031112.411442 0.265934 0.079981
1305031113.615800 1305031110.945700 1305031113.443266 1305031111.179326 0.023323 0.044391
1305031113.815700 1305031115.055700 1305031114.043301 1305031115.111230 0.133173 0.051767
1305031108.015900 1305031112.985700 1305031108.011320 1305031113.079251 0.051646 0.020471
1305031103.905800 1305031118.465600 1305031104.611336 1305031118.511255 0.258272 0.138899
1305031103.205800 1305031114.825700 1305031103.143318 1305031114.644136 0.020183 0.039868
1305031120.655600 1305031110.405700 1305031120.415445 1305031110.679606 0.109576 0.121353
1305031117.545600 1305031112.205800 1305031118.179323 1305031112.411442 0.206758 0.059504
1305031102.305800 1305031117.585600 1305031102.175304 1305031118.179323 0.218112 0.046241
1305031114.725700 1305031107.845900 1305031114.644136 1305031108.011320 0.037033 0.018907
1305031120.065600 1305031123.026700 1305031119.879214 1305031123.311327 0.132732 0.099000
1305031106.985800 1305031121.825600 1305031106.511129 1305031121.914931 0.218003 0.105712
1305031123.995500 1305031108.745800 1305031124.211396 1305031108.711411 0.054359 0.050468
1305031115.495700 1305031115.045700 1305031115.111230 1305031115.111230 0.212355 0.115477
1305031118.405600 1305031120.795600 1305031118.511255 1305031120.415445 0.122349 0.116059
1305031115.255700 1305031122.295600 1305031115.111230 1305031122.314289 0.049469 0.054942
1305031120.225600 1305031115.415700 1305031120.415445 1305031115.111230 0.152413 0.081333
1305031123.395600 1305031105.165800 1305031123.311327 1305031104.775327 0.043069 0.014136
1305031110.735700 1305031123.505500 1305031110.679606 1305031123.683753 0.037004 0.022213
1305031122.185600 1305031119.975600 1305031122.314289 1305031119.879214 0.096270 0.051017
1305031105.425800 1305031105.935800 1305031104.775327 1305031106.143355 0.233790 0.207189
1305031123.745500 1305031120.575600 1305031123.683753 1305031120.415445 0.053564 0.086196
1305031102.305800 1305031115.225700 1305031102.175304 1305031115.111230 0.068768 0.075163
1305031116.625700 1305031114.205700 1305031116.779298 1305031114.343331 0.039805 0.061545
1305031114.825700 1305031117.615700 1305031114.644136 1305031118.179323 0.193764 0.014103
1305031113.495700 1305031107.345800 1305031113.443266 1305031107.575454 0.032623 0.017875
1305031119.235700 1305031122.755600 1305031119.547382 1305031122.314289 0.258144 0.074074
1305031109.175700 1305031119.465600 1305031109.275308 1305031119.547382 0.062656 0.046154
1305031112.625700 1305031108.595700 1305031112.743245 1305031108.711411 0.032147 0.010378
1305031116.635700 1305031107.775800 1305031116.779298 1305031107.575454 0.074612 0.084086
1305031103.795900 1305031120.865600 1305031103.143318 1305031120.415445 0.160149 0.110441
1305031104.656000 1305031111.345700 1305031104.611336 1305031111.179326 0.073091 0.050504
1305031108.505800 1305031122.055600 1305031108.443610 1305031121.914931 0.026471 0.040519
1305031103.205800 1305031117.115900 1305031103.143318 1305031116.779298 0.207022 0.257782
1305031115.065600 1305031121.845700 1305031115.111230 1305031121.914931 0.041950 0.025617
1305031105.815800 1305031123.935600 1305031106.143355 1305031123.683753 0.124992 0.097717
1305031103.605800 1305031109.835800 1305031103.143318 1305031109.275308 0.252035 0.092768
1305031114.125700 1305031107.285800 1305031114.043301 1305031107.575454 0.038854 0.084037
1305031118.965700 1305031111.455700 1305031118.879208 1305031111.179326 0.113121 0.054782
1305031101.345900 1305031108.195800 1305031102.175304 1305031108.211475 0.095962 0.018159
1305031103.265800 1305031121.675600 1305031103.143318 1305031121.583204 0.039616 0.051984
1305031123.365600 1305031122.815600 1305031123.311327 1305031123.311327 0.164387 0.122950
1305031102.055900 1305031101.815900 1305031102.175304 1305031102.175304 0.073782 0.056246
1305031118.915600 1305031105.915900 1305031118.879208 1305031106.143355 0.094776 0.064545
1305031108.015900 1305031117.315600 1305031108.011320 1305031116.779298 0.173163 0.309853
1305031115.695700 1305031124.875600 1305031116.080030 1305031124.211396 0.303901 0.165210
1305031116.095900 1305031117.275600 1305031116.080030 1305031116.779298 0.197884 0.326987
1305031104.485800 1305031105.025800 1305031104.611336 1305031104.775327 0.038947 0.074878
1305031113.055700 1305031122.105600 1305031113.079251 1305031121.914931 0.020684 0.025764
1305031102.096000 1305031120.045600 1305031102.175304 1305031119.879214 0.054265 0.044876
1305031114.045700 1305031119.295600 1305031114.043301 1305031119.547382 0.087599 0.017115
1305031101.435800 1305031110.645700 1305031102.175304 1305031110.679606 0.109811 0.033360
1305031102.885800 1305031119.175700 1305031103.143318 1305031118.879208 0.119779 0.065453
1305031107.435800 1305031106.025800 1305031107.575454 1305031106.143355 0.051166 0.030612
1305031102.245800 1305031123.275600 1305031102.175304 1305031123.311327 0.032787 0.027516
1305031104.865800 1305031106.466100 1305031104.775327 1305031106.511129 0.024941 0.060940
1305031122.755600 1305031110.475700 1305031122.314289 1305031110.679606 0.168375 0.133122
1305031119.585600 1305031122.275900 1305031119.547382 1305031122.314289 0.043750 0.020957
1305031125.005600 1305031114.785700 1305031124.211396 1305031114.644136 0.289421 0.143331
1305031105.375800 1305031123.295500 1305031104.775327 1305031123.311327 0.142014 0.135503
1305031116.445600 1305031115.485700 1305031116.443369 1305031115.111230 0.176528 0.118279
1305031103.315800 1305031117.445600 1305031103.143318 1305031116.779298 0.264667 0.289864
1305031116.725600 1305031109.525700 1305031116.779298 1305031109.275308 0.137026 0.117229
1305031121.005600 1305031112.305700 1305031121.583204 1305031112.411442 0.171172 0.027772
1305031105.625800 1305031119.255700 1305031106.143355 1305031119.547382 0.242846 0.083323
1305031108.786000 1305031121.855600 1305031108.711411 1305031121.914931 0.010956 0.036921
1305031103.195900 1305031110.075700 1305031103.143318 1305031110.679606 0.249682 0.179996
1305031119.605700 1305031109.635700 1305031119.547382 1305031109.275308 0.140707 0.115168
1305031107.175800 1305031115.155900 1305031107.575454 1305031115.111230 0.118416 0.148077
1305031101.825900 1305031124.305600 1305031102.175304 1305031124.211396 0.109139 0.092359
1305031114.855700 1305031116.985700 1305031114.644136 1305031116.779298 0.131656 0.135500
1305031121.245600 1305031121.495600 1305031121.583204 1305031121.583204 0.078331 0.029154
1305031111.315700 1305031102.705800 1305031111.179326 1305031103.143318 0.136098 0.039330
1305031114.705700 1305031122.015600 1305031114.644136 1305031121.914931 0.017987 0.021193
1305031102.615900 1305031120.305600 1305031102.175304 1305031120.415445 0.183283 0.089950
1305031111.745700 1305031114.275700 1305031111.179326 1305031114.343331 0.205395 0.162072
1305031115.715700 1305031110.805700 1305031116.080030 1305031110.679606 0.163379 0.177904
1305031114.855700 1305031111.565700 1305031114.644136 1305031111.179326 0.156656 0.123600
1305031120.975700 1305031115.895600 1305031120.415445 1305031116.080030 0.191404 0.099634
1305031119.505600 1305031106.995800 1305031119.547382 1305031106.511129 0.214087 0.115097
1305031112.335800 1305031118.585700 1305031112.411442 1305031118.511255 0.031677 0.023390
1305031118.855600 1305031123.245600 1305031118.879208 1305031123.311327 0.023751 0.025864
1305031122.535600 1305031108.825700 1305031122.314289 1305031108.711411 0.087406 0.091804
1305031101.405900 1305031110.666200 1305031102.175304 1305031110.679606 0.105200 0.031108
1305031113.985700 1305031113.035700 1305031114.043301 1305031113.079251 0.011787 0.014172
1305031116.785600 1305031122.235600 1305031116.779298 1305031122.314289 0.045352 0.033707
1305031122.065600 1305031115.415700 1305031121.914931 1305031115.111230 0.161360 0.111914
1305031123.375600 1305031115.885700 1305031123.311327 1305031116.080030 0.087365 0.117351
1305031108.526500 1305031114.255700 1305031108.443610 1305031114.343331 0.026162 0.020965
1305031115.045700 1305031115.115700 1305031115.111230 1305031115.111230 0.024704 0.019905
